tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada,distrito
Homicidio,2021,Diciembre,Panamá,No disponible,25-29 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,30-34 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,25-29 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,25-29 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,40-44 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,35-39 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,40-44 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,18-24 ,Arma Blanca,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,45-49 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,40-44 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Colón,No disponible,35-39 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Panamá Oeste,No disponible,18-24 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Panamá Oeste,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Chiriquí,No disponible,45-49 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Panamá,No disponible,15-17 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,45-49 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,30-34 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,30-34 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,25-29 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,40-44 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,25-29 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,25-29 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,18-24 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,45-49 ,Arma Blanca,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,Sin Determinar,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,Sin Determinar,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,Sin Determinar,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,18-24 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Panamá,No disponible,45-49 ,Arma de Fuego ,San Miguelito
Homicidio,2021,Diciembre,Coclé,No disponible,18-24 ,Arma de Fuego ,No disponible
Homicidio,2021,Diciembre,Veraguas,No disponible,45-49 ,Arma Blanca,No disponible
Homicidio,2022,Enero,Panamá,No disponible,18-24 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Enero,Panamá,No disponible,18-24 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Enero,Chiriquí,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Chiriquí,No disponible,40-44 años,Sin Determinar,No disponible
Homicidio,2022,Enero,Chiriquí,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Chiriquí,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Colón,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Colón,No disponible,25-29 años,Arma Blanca,No disponible
Homicidio,2022,Enero,Colón,No disponible,60-64 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Colón,No disponible,0-4 años,Objeto Contundente,No disponible
Homicidio,2022,Enero,Colón,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá Oeste,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá Oeste,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,30-34 años,Arma Blanca,No disponible
Homicidio,2022,Enero,Panamá,No disponible,40-44 años,Arma Blanca,No disponible
Homicidio,2022,Enero,Panamá,No disponible,80 y más años,Objeto Contundente,No disponible
Homicidio,2022,Enero,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Enero,Panamá,No disponible,65-69 años,Asfixia Mecanica,No disponible
Homicidio,2022,Enero,Panamá,No disponible,60-64 años,Objeto Contundente,No disponible
Homicidio,2022,Enero,Panamá,No disponible,10-14 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Bocas del Toro,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Coclé,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá Oeste,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá Oeste,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,0-4 años,Objeto Contundente,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,55-59 años,Sin Determinar,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,Sin Determinar,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,40-44 años,Arma Blanca,No disponible
Homicidio,2022,Febrero,Colón,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Colón,No disponible,55-59 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Panamá,No disponible,18-24 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Febrero,Panamá,No disponible,25-29 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Febrero,Panamá,No disponible,55-59 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Febrero,Panamá,No disponible,30-34 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Febrero,Panamá,No disponible,35-39 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Enero,Darién,No disponible,55-59 años,Arma Blanca,No disponible
Homicidio,2022,Febrero,Comarca Emberá Wounaan,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Comarca Emberá Wounaan,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Febrero,Darién,No disponible,25-29 años,Arma Blanca,No disponible
Homicidio,2022,Febrero,Chiriquí,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Chiriquí,No disponible,10-14 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Comarca Ngöbe Buglé,No disponible,70-74 años,Asfixia Mecanica,No disponible
Homicidio,2022,Marzo,Chiriquí,No disponible,55-59 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá Oeste,No disponible,55-59 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Panamá Oeste,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá Oeste,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá Oeste,No disponible,0-4 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá Oeste,No disponible,40-44 años,Intoxicación ,No disponible
Homicidio,2022,Marzo,Colón,No disponible,10-14 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Colón,No disponible,10-14 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Colón,No disponible,15-17 años,Sin Determinar,No disponible
Homicidio,2022,Marzo,Colón,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Colón,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Colón,No disponible,55-59 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Colón,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Colón,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,45-49 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Marzo,Panamá,No disponible,18-24 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Marzo,Panamá,No disponible,18-24 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Marzo,Panamá,No disponible,25-29 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Marzo,Panamá,No disponible,35-39 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Marzo,Panamá,No disponible,40-44 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Marzo,Panamá,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,70-74 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,15-17 años,Asfixia Mecanica,No disponible
Homicidio,2022,Marzo,Panamá,No disponible,50-54 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Veraguas,No disponible,30-34 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Chiriquí,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Marzo,Darién,No disponible,30-34 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Darién,No disponible,25-29 años,Arma Blanca,No disponible
Homicidio,2022,Marzo,Darién,No disponible,Sin Determinar,Arma Blanca,No disponible
Homicidio,2022,Abril,Panamá,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,10-14 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,35-39 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá,No disponible,35-39 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Colón,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Colón,No disponible,18-24 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Colón,No disponible,60-64 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Colón,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Colón,No disponible,30-34 años,Sin Determinar,No disponible
Homicidio,2022,Abril,Comarca Ngöbe Buglé,No disponible,18-24 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Panamá,No disponible,18-24 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Abril,Panamá Oeste,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá Oeste,No disponible,45-49 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Panamá Oeste,No disponible,35-39 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Panamá Oeste,No disponible,30-34 años,Sin Determinar,No disponible
Homicidio,2022,Abril,Panamá Oeste,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Chiriquí,No disponible,35-39 años,Sin Determinar,No disponible
Homicidio,2022,Abril,Comarca Ngöbe Buglé,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Abril,Comarca Ngöbe Buglé,No disponible,18-24 años,Arma Blanca,No disponible
Homicidio,2022,Abril,Los Santos,No disponible,40-44 años,Sin Determinar,No disponible
Homicidio,2022,Abril,Chiriquí,No disponible,18-24 años,Objeto Contundente,No disponible
Homicidio,2022,Mayo,Veraguas,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Coclé,No disponible,60-64 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Coclé,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Coclé,No disponible,45-49 años,Arma Blanca,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Sin Determinar,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,60-64 años,Objeto Contundente,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,50-54 años,Arma Blanca,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,25-29 años,Asfixia Mecanica,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,75-79 años,Objeto Contundente,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,15-17 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,25-29 años,Arma Blanca,No disponible
Homicidio,2022,Mayo,Panamá Oeste,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá Oeste,No disponible,40-44 años,Arma Blanca,No disponible
Homicidio,2022,Mayo,Colón,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Panamá,No disponible,40-44 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Panamá,No disponible,40-44 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Panamá,No disponible,30-34 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Panamá,No disponible,45-49 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Panamá,No disponible,15-17 años,Arma de Fuego ,San Miguelito
Homicidio,2022,Mayo,Chiriquí,No disponible,50-54 años,Objeto Contundente,No disponible
Homicidio,2022,Junio,Panamá Oeste,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá Oeste,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá Oeste,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,junio,Panamá Oeste,No disponible,30-34 años,Arma Blanca,No disponible
Homicidio,2022,Junio,Colón,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Colón,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Colón,No disponible,55-59 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Colón,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Colón,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Colón,No disponible,40-44 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Colón,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,45-49 años,Arma Blanca,No disponible
Homicidio,2022,Junio,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,45-49 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,40-44 años,Asfixia Mecanica,No disponible
Homicidio,2022,Junio,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,25-29 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,30-34 años,Asfixia Mecanica,No disponible
Homicidio,2022,Junio,Panamá,No disponible,50-54 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,30-34 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,18-24 años,Arma de Fuego ,No disponible
Homicidio,2022,Junio,Panamá,No disponible,35-39 años,Arma de Fuego ,No disponible
